date,close,confidence,deployed_usd,gate_rsi,gate_cons,gate_vol,gate_flows,risk_below_ma200_badflows,risk_no_consolidation,risk_atr_extreme,risk_liq_active,ma200,rsi,atr_pct,roll_range_pct,etf_flow,etf_flow_z,liquidations,liq_z
2018-05-13,3118.5,20,0.0,False,False,True,False,False,True,True,False,3451.57595,-497.2556921711864,0.05199939050158012,0.06566297899631232,,,,
2018-05-14,3221.16,40,793.6142836436555,True,False,True,False,False,True,True,False,3451.5010500000003,996.7090512006689,0.052109694525071464,0.06356405766866595,,,,
2018-05-15,3172.02,0,0.0,False,False,False,False,False,True,True,False,3451.3302500000004,-3443.6661586387695,0.05045630290146183,0.0645487733368642,,,,
2018-05-16,3137.91,0,0.0,False,False,False,False,False,True,True,False,3450.8746499999997,-795.2500469216341,0.05038429184401252,0.06525043739304187,,,,
2018-05-17,3146.43,0,0.0,False,False,False,False,False,True,False,False,3450.4632500000002,-1028.7626788446241,0.047076887862098335,0.06507375025028365,,,,
2018-05-18,3158.04,0,0.0,False,False,False,False,False,True,False,False,3449.5435500000003,-1728.7695854491071,0.0454514219395404,0.06483451761218983,,,,
2018-05-19,3190.16,40,785.678140807219,True,False,True,False,False,True,False,False,3449.58685,2257.371989512952,0.04426505054482938,0.05875880833563201,,,,
2018-05-20,3308.85,40,777.8213593991469,True,False,True,False,False,True,False,False,3449.7968000000005,323.00834537802984,0.04524152149104906,0.08315275700016618,,,,
2018-05-21,3287.21,20,0.0,True,False,False,False,False,True,False,False,3449.4098,392.02514553147296,0.044858412475137416,0.08370015910148725,,,,
2018-05-22,3224.87,20,0.0,True,False,False,False,False,True,False,False,3449.3246000000004,1162.867318856012,0.045624370394136686,0.08531816786413092,,,,
2018-05-23,3126.23,0,0.0,False,False,False,False,False,True,False,False,3448.77625,-494.7109982590126,0.04791267582424048,0.08801015920133831,,,,
2018-05-24,3071.15,0,0.0,False,False,False,False,False,True,False,False,3447.9918,-266.37824982146,0.04818829100886358,0.08958859059310026,,,,
2018-05-25,3059.9,20,0.0,False,False,True,False,False,True,False,False,3447.5247500000005,-241.82745697400964,0.046538054677658175,0.08991797117552856,,,,
2018-05-26,3160.54,0,0.0,False,False,False,False,False,True,False,False,3447.7273499999997,-2949.6138246581922,0.044976792293318815,0.07876818518354453,,,,
2018-05-27,3118.34,0,0.0,False,False,False,False,False,True,False,False,3447.98745,-644.4251921304759,0.04712837976275463,0.07983414252454825,,,,
2018-05-28,3122.95,20,0.0,False,False,True,False,False,True,False,False,3447.65665,-719.7992666059477,0.04691877992516342,0.07971629388879099,,,,
2018-05-29,3112.55,0,0.0,False,False,False,False,False,True,False,False,3446.8957,-577.6925001668147,0.045818771677213634,0.07998265088111028,,,,
2018-05-30,3177.19,20,0.0,True,False,False,False,False,True,False,False,3445.9611999999997,2208.130073576647,0.045231159591401,0.07835540210059827,,,,
2018-05-31,3328.23,20,0.0,True,False,False,False,False,True,False,False,3445.45505,285.83361667603776,0.04551312008503542,0.08062243294483852,,,,
2018-06-01,3282.91,20,0.0,True,False,False,False,False,True,False,False,3445.02375,405.2362313856747,0.04729636014537683,0.08173541157083196,,,,
2018-06-02,3240.93,20,0.0,True,False,False,False,False,True,False,False,3444.47505,694.7466650143515,0.04822989560543177,0.08279413625101435,,,,
2018-06-03,3298.88,0,0.0,False,False,False,False,False,True,False,False,3443.9683499999996,388.42266420313416,0.04685261799542909,0.08133972742264038,,,,
2018-06-04,3333.98,0,0.0,False,False,False,False,False,True,False,False,3443.9677,315.8917168880405,0.04592869992976851,0.08220805163798221,,,,
2018-06-05,3447.11,0,0.0,False,False,False,False,False,True,False,False,3444.21165,215.2732300044134,0.044774769318025924,0.11232887839378494,,,,
2018-06-06,3477.03,0,0.0,False,False,False,False,False,True,False,False,3444.6019,201.76471778563757,0.043499279882752664,0.11996732843835115,,,,
2018-06-07,3441.61,0,0.0,False,False,False,False,False,True,False,False,3444.85745,237.20282958855077,0.042887276484374987,0.12120199557765118,,,,
2018-06-08,3471.94,0,0.0,False,False,False,False,False,True,False,False,3444.93885,218.07779910403525,0.0404308055660538,0.10497877267464299,,,,
2018-06-09,3538.51,0,0.0,False,False,False,False,False,True,False,False,3445.1132000000002,188.8149821424347,0.03894906742428437,0.12037835133997078,,,,
2018-06-10,3585.96,0,0.0,False,False,False,False,False,True,False,False,3445.56365,174.6197083977758,0.03850795163497876,0.13201764659951584,,,,
2018-06-11,3611.59,0,0.0,False,False,False,False,False,True,False,False,3445.6496,168.27226384506375,0.039499098046341094,0.13817736786290802,,,,
2018-06-12,3677.8,0,0.0,False,False,False,False,False,True,False,False,3446.3652999999995,155.20746228182946,0.039315800549851336,0.13611670020120728,,,,
2018-06-13,3752.78,0,0.0,False,False,False,False,False,True,False,False,3447.1497999999997,144.76108609483367,0.04045502774722363,0.13639222123332578,,,,
2018-06-14,3845.26,0,0.0,False,False,False,False,False,True,False,False,3448.0935499999996,135.77063314592846,0.041363070514643566,0.15716232452421952,,,,
2018-06-15,3883.61,0,0.0,False,False,False,False,False,True,False,False,3449.2508500000004,132.826186931444,0.04046939550081346,0.16548520577503928,,,,
2018-06-16,3858.98,0,0.0,False,False,False,False,False,True,False,False,3450.0745500000003,140.84484473951645,0.040916910275177895,0.15152449611037114,,,,
2018-06-17,3858.72,0,0.0,False,False,False,False,False,True,False,False,3451.2668,140.94157240517464,0.04055153002953936,0.14243842517726088,,,,
2018-06-18,3940.26,0,0.0,False,False,False,False,False,True,False,False,3452.4417,133.23318174154548,0.04075004839097988,0.12655256252125496,,,,
2018-06-19,3864.06,0,0.0,False,False,False,False,False,True,False,False,3453.2115000000003,164.38030380926367,0.041703826207770196,0.12904820318525076,,,,
2018-06-20,3880.96,0,0.0,False,False,False,False,False,True,False,False,3454.167,160.9756097417993,0.04143063879358927,0.12848625082453827,,,,
2018-06-21,3838.79,0,0.0,False,False,False,False,False,True,False,False,3454.4323,187.6414613902557,0.04090869546915986,0.1219967750254638,,,,
2018-06-22,3829.48,0,0.0,False,False,False,False,False,True,False,False,3454.82305,195.33463251789863,0.03894297069875824,0.10490980498657781,,,,
2018-06-23,3915.9,0,0.0,False,False,False,False,False,True,False,False,3456.0805,167.6203669631484,0.04026181276716626,0.09047728491534518,,,,
2018-06-24,3919.12,0,0.0,False,False,False,False,False,True,False,False,3457.8328500000002,166.8406807858694,0.03799880045947455,0.08386321419094084,,,,
2018-06-25,3911.01,0,0.0,False,False,False,False,False,True,False,False,3459.2391500000003,172.22701442125037,0.03765384983012365,0.06710798489392766,,,,
2018-06-26,3792.9,0,0.0,False,False,False,False,False,True,False,False,3460.42895,348.8774357174283,0.041531537909429546,0.0494291966569116,,,,
2018-06-27,3838.14,20,0.0,False,True,False,False,False,False,False,False,3461.1322500000006,274.88508954699455,0.04143738171868925,0.038393596898497744,,,,
2018-06-28,3876.17,20,0.0,False,True,False,False,False,False,False,False,3462.70305,237.79733730614666,0.04140283799116524,0.03801690844312817,,,,
2018-06-29,4032.24,0,0.0,False,False,False,False,False,True,False,False,3464.3608499999996,171.13037903262187,0.04216103387005725,0.05935658591750484,,,,
2018-06-30,3995.33,0,0.0,False,False,False,False,False,True,False,False,3465.6635000000006,195.18039099844515,0.04197282995323103,0.05990493901630146,,,,
2018-07-01,4000.85,0,0.0,False,False,False,False,False,True,False,False,3466.9365000000003,193.07372827182917,0.04105822132549606,0.0598222877638501,,,,
2018-07-02,4008.8,0,0.0,False,False,False,False,False,True,False,False,3468.3597499999996,189.9846515118158,0.04054688974027571,0.05970365196567543,,,,
2018-07-03,4123.25,20,0.0,False,False,True,False,False,True,False,False,3470.1135,159.41311513485778,0.041031551579122305,0.08011883829503423,,,,
2018-07-04,4103.02,0,0.0,False,False,False,False,False,True,False,False,3471.6859999999997,170.4354479772786,0.040390170543927024,0.08051386539670775,,,,
2018-07-05,4113.61,0,0.0,False,False,False,False,False,True,False,False,3472.79875,167.79292597423012,0.04033929544829525,0.08030659202014774,,,,
2018-07-06,4151.28,20,0.0,False,False,True,False,False,True,False,False,3473.9581,159.27415322426322,0.04159305217629613,0.08632999942186499,,,,
2018-07-07,4154.32,0,0.0,False,False,False,False,False,True,False,False,3474.97575,158.63382371276236,0.04069580019455462,0.0869985942344354,,,,
2018-07-08,4104.77,0,0.0,False,False,False,False,False,True,False,False,3475.7905499999997,195.75331793701704,0.040695057155371285,0.08804878227038289,,,,
2018-07-09,4108.39,0,0.0,False,False,False,False,False,True,False,False,3476.54735,194.02235809785503,0.03850326573662144,0.0879712003972358,,,,
2018-07-10,4184.28,20,0.0,False,False,True,False,False,True,False,False,3477.4629,166.77128716848665,0.037483725053837846,0.08272390948980467,,,,
2018-07-11,4085.82,0,0.0,False,False,False,False,False,True,False,False,3478.4703499999996,280.2691541717144,0.03979951591965005,0.07540958730438435,,,,
2018-07-12,4084.43,0,0.0,False,False,False,False,False,True,False,False,3479.89745,283.1993614382752,0.03916121808485815,0.04626104499281413,,,,
2018-07-13,4014.99,0,0.0,False,False,False,False,False,True,False,False,3480.6,647.274706695422,0.040348015486435726,0.04706113838390627,,,,
2018-07-14,4098.9,20,0.0,False,False,True,False,False,True,False,False,3481.5590500000003,304.7441871750448,0.03967265473790006,0.04475103076435138,,,,
2018-07-15,3961.74,0,0.0,False,False,False,False,False,True,False,False,3481.8065,-2994.3363567919,0.042350532460255934,0.056172287934089564,,,,
2018-07-16,3905.57,0,0.0,False,False,False,False,False,True,False,False,3481.6680499999998,-518.5533643291524,0.04347953929713984,0.07136218272876932,,,,
2018-07-17,3923.31,0,0.0,False,False,False,False,False,True,False,False,3481.3832500000003,-760.559804713136,0.043221357836795544,0.07103950490784557,,,,
2018-07-18,4034.39,20,0.0,True,False,False,False,False,True,False,False,3481.7691999999997,625.2906670275513,0.04297428236435138,0.06908355414325328,,,,
2018-07-19,4016.98,20,0.0,True,False,False,False,False,True,False,False,3482.43545,858.7045359966746,0.042217664502808824,0.06938296929534117,,,,
2018-07-20,3960.32,0,0.0,False,False,False,False,False,True,False,False,3482.8006,-2785.2928280656974,0.041977446292370484,0.07037562621202316,,,,
2018-07-21,4097.44,20,0.0,True,False,False,False,False,True,False,False,3484.29,386.81708107437555,0.040371785472110275,0.06802052012964183,,,,
2018-07-22,3966.49,0,0.0,False,False,False,False,False,True,False,False,3485.0265000000004,-2959.5609585176317,0.04413244442176775,0.07026615471109207,,,,
2018-07-23,3780.16,0,0.0,False,False,False,False,False,True,False,False,3485.5389,-207.59270898402747,0.0493511176618463,0.10690552780834671,,,,
2018-07-24,3802.08,0,0.0,False,False,False,False,False,True,False,False,3485.83755,-248.66693007660393,0.04853502316453596,0.08383305979884689,,,,
2018-07-25,3752.5,0,0.0,False,False,False,False,False,True,False,False,3485.7676,-187.63492547948067,0.047567764944407454,0.09231179213857418,,,,
2018-07-26,3664.6,0,0.0,False,False,False,False,False,True,True,False,3485.2182000000003,-127.76407824540019,0.050254061901134336,0.11851225236042126,,,,
2018-07-27,3705.52,20,0.0,False,False,True,False,False,True,False,False,3484.5591,-171.13738827495973,0.049909005602407436,0.11720352339212843,,,,
2018-07-28,3712.47,0,0.0,False,False,False,False,False,True,False,False,3483.3532,-180.92231172862722,0.049230693922256354,0.11659084113811014,,,,
2018-07-29,3659.45,20,0.0,False,False,True,False,False,True,False,False,3481.5405,-139.54796614997437,0.04975215177636506,0.11968738471628244,,,,
2018-07-30,3554.77,0,0.0,False,False,False,False,False,True,True,False,3480.0051000000003,-93.89350405741641,0.05122476587061185,0.15265966574490042,,,,
2018-07-31,3606.13,0,0.0,False,False,False,False,False,True,False,False,3479.2786000000006,-134.4156353008356,0.04864196308310676,0.15048542343176746,,,,
2018-08-01,3642.21,0,0.0,False,False,False,False,False,True,False,False,3479.02315,-178.4392467667264,0.047918515530945095,0.1489947037650217,,,,
2018-08-02,3624.06,0,0.0,False,False,False,False,False,True,False,False,3478.7227,-161.96122995378687,0.04633814115888034,0.14974089832949775,,,,
2018-08-03,3747.03,20,0.0,False,False,True,False,False,True,False,False,3478.90165,-703.0341625913921,0.04635687941091771,0.14482670274857676,,,,
2018-08-04,3655.6,0,0.0,False,False,False,False,False,True,False,False,3478.9485,-264.91221791674235,0.04902982571100666,0.11262720210088625,,,,
2018-08-05,3533.1,0,0.0,False,False,False,False,False,True,True,False,3478.3694,-139.4870761337864,0.05359082880066933,0.07613144264243867,,,,
2018-08-06,3473.61,0,0.0,False,False,False,False,False,True,True,False,3477.82325,-111.80307164773296,0.054750632916339866,0.09456156563344756,,,,
2018-08-07,3460.02,20,0.0,False,False,True,False,False,True,True,False,3477.4819999999995,-106.59825760978859,0.05418466817406618,0.08453130328726424,,,,
2018-08-08,3466.48,0,0.0,False,False,False,False,False,True,True,False,3477.7222500000003,-111.64197842587765,0.052232698432729256,0.08279580438946718,,,,
2018-08-09,3439.35,20,0.0,False,False,True,False,False,True,True,False,3478.19375,-100.5408092677676,0.05291794874073246,0.08945876401064164,,,,
2018-08-10,3453.25,0,0.0,False,False,False,False,False,True,True,False,3479.23705,-112.18205728938307,0.05119780560794068,0.08909867516108022,,,,
2018-08-11,3356.45,0,0.0,False,False,False,False,False,True,True,False,3480.16165,-78.15639765796334,0.05207935869324254,0.11636699489043495,,,,
2018-08-12,3443.3,0,0.0,False,False,False,False,False,True,True,False,3481.2339,-152.01201887943643,0.05087795605787514,0.11343188220602339,,,,
2018-08-13,3427.32,0,0.0,False,False,False,False,False,True,True,False,3482.58125,-140.47305544035447,0.051417201845820784,0.11396076234492267,,,,
2018-08-14,3493.62,20,0.0,False,False,True,False,False,True,True,False,3483.4762,-263.89242442229505,0.0511354913690188,0.11179807763866717,,,,
2018-08-15,3507.09,0,0.0,False,False,False,False,False,True,False,False,3484.3247,-309.9243768731914,0.04969267723456951,0.11136868457895302,,,,
2018-08-16,3528.6,0,0.0,False,False,False,False,False,True,False,False,3485.2691000000004,-423.8933936210484,0.04777323641577038,0.1106897919854901,,,,
2018-08-17,3558.23,0,0.0,False,False,False,False,False,True,False,False,3486.6984500000003,-791.6397842351216,0.045535166686344775,0.08407269906667081,,,,
2018-08-18,3579.41,0,0.0,False,False,False,False,False,True,False,False,3488.0536000000006,-1839.8722948617021,0.04423234455755445,0.06228959521261885,,,,
2018-08-19,3614.69,20,0.0,True,False,False,False,False,True,False,False,3489.8252,1849.370102171485,0.04367108449184987,0.07144181105433667,,,,
2018-08-20,3699.93,40,770.0431458051554,True,False,True,False,False,True,False,False,3492.0321500000005,394.0915410474333,0.043756940212845395,0.0928341887549224,,,,
2018-08-21,3703.37,20,0.0,True,False,False,False,False,True,False,False,3493.4709500000004,383.82977590743604,0.042855927852243264,0.09367684028330955,,,,
2018-08-22,3744.78,20,0.0,True,False,False,False,False,True,False,False,3495.20085,295.4284475334689,0.040990537836136626,0.10369901569651631,,,,
2018-08-23,3726.82,0,0.0,False,False,False,False,False,True,False,False,3496.5013,345.72217966199383,0.04192481030580074,0.10419875389742471,,,,
2018-08-24,3822.98,20,0.0,False,False,True,False,False,True,False,False,3498.5783500000002,224.00193452739336,0.04145458853097837,0.12203307367550974,,,,
2018-08-25,3759.8,0,0.0,False,False,False,False,False,True,False,False,3500.4025500000002,344.883779033407,0.04227658038816799,0.10523432097451987,,,,
2018-08-26,3883.94,20,0.0,False,False,True,False,False,True,False,False,3502.29715,214.330439569034,0.04166349727089799,0.11756618279376095,,,,
2018-08-27,3869.17,0,0.0,False,False,False,False,False,True,False,False,3504.3902500000004,230.04468795503766,0.04102948632900431,0.10087951679559186,,,,
2018-08-28,3746.85,0,0.0,False,False,False,False,False,True,False,False,3505.2981,664.67717413975,0.04414147405829882,0.10057781870104218,,,,
2018-08-29,3745.2,0,0.0,False,False,False,False,False,True,False,False,3505.9988499999995,683.4348155367276,0.04367608189872331,0.0948787781693902,,,,
2018-08-30,3682.96,0,0.0,False,False,False,False,False,True,False,False,3506.64525,-4668.135098863093,0.04441000105994482,0.08843701805069835,,,,
2018-08-31,3733.83,40,762.3427143471038,True,False,True,False,False,True,False,False,3507.3746,909.2216268476927,0.042495686113732827,0.08155968536328655,,,,
2018-09-01,3673.89,0,0.0,False,False,False,False,False,True,False,False,3507.5090999999998,-1877.4216598674193,0.043566544294749224,0.07328744192123335,,,,
2018-09-02,3630.08,0,0.0,False,False,False,False,False,True,False,False,3507.2525,-550.1731813956312,0.043248810503339376,0.06993234308885758,,,,
2018-09-03,3482.01,0,0.0,False,False,False,False,False,True,False,False,3506.8888,-153.9733011990455,0.0471366978599698,0.11543045539788795,,,,
2018-09-04,3440.07,0,0.0,False,False,False,False,False,True,False,False,3506.6272000000004,-126.24228402492659,0.047387654759104045,0.1290293511469243,,,,
2018-09-05,3262.98,0,0.0,False,False,False,False,False,True,True,False,3505.619,-69.40297707058556,0.052326161177665025,0.19030456821678343,,,,
2018-09-06,3149.83,0,0.0,False,False,False,False,False,True,True,False,3504.1227999999996,-52.98723868984936,0.05462675369313506,0.2330633716740269,,,,
2018-09-07,3188.28,20,0.0,False,False,True,False,False,True,True,False,3502.6565,-67.48440663770202,0.052642240567870424,0.23025267542373948,,,,
2018-09-08,3228.82,0,0.0,False,False,False,False,False,True,True,False,3501.3832499999994,-87.67798998854872,0.05163577308318937,0.22736169870107348,,,,
2018-09-09,3246.61,20,0.0,False,False,True,False,False,True,True,False,3500.7164000000002,-99.01785654476711,0.05050177655647023,0.2215664955137821,,,,
2018-09-10,3174.08,0,0.0,False,False,False,False,False,True,True,False,3499.6091,-78.25704001993495,0.051855170772048764,0.18809229761064622,,,,
2018-09-11,3161.53,0,0.0,False,False,False,False,False,True,True,False,3498.28265,-75.3145139523254,0.05154990476523073,0.18831704902373214,,,,
2018-09-12,3151.82,20,0.0,False,False,True,False,False,True,False,False,3496.7672,-73.02660774647765,0.04977023287591339,0.18528976908579803,,,,
2018-09-13,3069.34,0,0.0,False,False,False,False,False,True,True,False,3494.5177999999996,-57.1462185435343,0.050970208578542654,0.2164927964969667,,,,
2018-09-14,3152.42,0,0.0,False,False,False,False,False,True,True,False,3492.4431,-105.65959620274057,0.050346439061782766,0.1917733043185869,,,,
2018-09-15,3198.28,20,0.0,False,False,True,False,False,True,False,False,3490.4874,-151.88518455021818,0.04889080064804672,0.17532548744950402,,,,
2018-09-16,3174.55,0,0.0,False,False,False,False,False,True,False,False,3488.4920499999994,-134.9789155632413,0.04888148620965971,0.12999322738655875,,,,
2018-09-17,3166.74,0,0.0,False,False,False,False,False,True,False,False,3487.1048499999997,-129.8558279175357,0.04936300843430193,0.11706992048605191,,,,
2018-09-18,3170.44,0,0.0,False,False,False,False,False,True,False,False,3485.63985,-134.39471139138703,0.04797863958675714,0.06107669597910696,,,,
2018-09-19,3031.46,0,0.0,False,False,False,False,False,True,True,False,3483.45995,-74.71424621330286,0.051317898098810905,0.07097240273663519,,,,
2018-09-20,3007.38,0,0.0,False,False,False,False,False,True,True,False,3481.1175,-68.9972164939806,0.05081157542488518,0.07954764612386862,,,,
2018-09-21,2957.34,0,0.0,False,False,False,False,False,True,True,False,3479.02075,-58.909400825474506,0.05062431355099963,0.09781425199672678,,,,
2018-09-22,2889.22,0,0.0,False,False,False,False,False,True,True,False,3476.9991000000005,-48.511369449258865,0.05189272529016415,0.12369774541225671,,,,
2018-09-23,2864.31,0,0.0,False,False,False,False,False,True,True,False,3474.55545,-45.35847973486332,0.052320092470962205,0.11659701638439983,,,,
2018-09-24,2958.7,0,0.0,False,False,False,False,False,True,True,False,3472.6473000000005,-97.8251808403854,0.051272579483545445,0.11287727718254648,,,,
2018-09-25,2987.75,0,0.0,False,False,False,False,False,True,True,False,3470.70685,-124.70743357630064,0.05202343741548362,0.11177976738348264,,,,
2018-09-26,2944.65,0,0.0,False,False,False,False,False,True,True,False,3468.5919999999996,-102.46108004031717,0.053038302558282346,0.11341585587421264,,,,
2018-09-27,2969.54,0,0.0,False,False,False,False,False,True,True,False,3466.6420999999996,-127.72557428316543,0.05166577240840572,0.1124652303050305,,,,
2018-09-28,3043.74,0,0.0,False,False,False,False,False,True,True,False,3464.7983499999996,-279.9352965553096,0.050134902440736505,0.10972356377351557,,,,
2018-09-29,3090.9,0,0.0,False,False,False,False,False,True,True,False,3463.4177,-600.3334876300119,0.05048203490001929,0.10037205991782336,,,,
2018-09-30,3085.31,0,0.0,False,False,False,False,False,True,False,False,3462.0272500000005,-541.9897580013886,0.048573585838841506,0.09922179618903777,,,,
2018-10-01,3036.13,0,0.0,False,False,False,False,False,True,False,False,3460.5968500000004,-282.1694759950973,0.04908314700475532,0.10082901588535409,,,,
2018-10-02,3069.42,20,0.0,False,False,True,False,False,True,False,False,3459.52705,-487.46096051875577,0.04938966125061601,0.0738217643724222,,,,
2018-10-03,3084.37,0,0.0,False,False,False,False,False,True,False,False,3458.6827499999995,-693.6438839127434,0.04792270573583805,0.07346394887772872,,,,
2018-10-04,3130.34,20,0.0,True,False,False,False,False,True,False,False,3458.0448499999998,4992.123442131717,0.046848348435355,0.08498437869368829,,,,
2018-10-05,3160.72,40,754.7192872036327,True,False,True,False,False,True,False,False,3457.7637,902.155468401869,0.04556345135499597,0.09377926548381378,,,,
2018-10-06,3217.58,40,747.1720943315963,True,False,True,False,False,True,False,False,3457.41115,398.74298291858264,0.046184289691718554,0.10979369588324144,,,,
2018-10-07,3173.48,20,0.0,True,False,False,False,False,True,False,False,3457.18155,838.0152244696072,0.046670968885478524,0.08600337799513463,,,,
2018-10-08,3247.58,0,0.0,False,False,False,False,False,True,False,False,3457.4309000000003,346.54348908935833,0.04638029421474604,0.09327868751501113,,,,
2018-10-09,3250.67,0,0.0,False,False,False,False,False,True,False,False,3457.8842999999997,339.3844598811903,0.04593708608021081,0.09414059255476563,,,,
2018-10-10,3375.84,0,0.0,False,False,False,False,False,True,False,False,3458.5537000000004,205.60743310532848,0.04546893723189035,0.12035523010569227,,,,
2018-10-11,3319.18,0,0.0,False,False,False,False,False,True,False,False,3458.9246999999996,282.59267709496686,0.048028130481533766,0.10234756777276317,,,,
2018-10-12,3424.46,0,0.0,False,False,False,False,False,True,False,False,3459.5359499999995,204.38382869482186,0.04636481021224752,0.11339890084860092,,,,
2018-10-13,3427.74,0,0.0,False,False,False,False,False,True,False,False,3460.7037,202.90498726436022,0.04473788422302056,0.11424728830074618,,,,
2018-10-14,3372.8,0,0.0,False,False,False,False,False,True,False,False,3461.55935,272.5594885520097,0.044355428691422435,0.1161082779886147,,,,
2018-10-15,3330.04,0,0.0,False,False,False,False,False,True,False,False,3461.9644,382.66495491451866,0.04526170145908983,0.10760231108335026,,,,
2018-10-16,3298.72,0,0.0,False,False,False,False,False,True,False,False,3462.23485,561.6290318158576,0.04462515746906068,0.10409189018770915,,,,
2018-10-17,3316.8,0,0.0,False,False,False,False,False,True,False,False,3462.2986500000006,457.6461064066728,0.043822718386104034,0.08966473709599602,,,,
2018-10-18,3341.54,0,0.0,False,False,False,False,False,True,False,False,3462.7066499999996,368.5159053467279,0.04366240673588886,0.07990926339352514,,,,
2018-10-19,3293.17,0,0.0,False,False,False,False,False,True,False,False,3462.4622499999996,775.3754457063418,0.04542314248353727,0.07720828259701132,,,,
2018-10-20,3281.69,0,0.0,False,False,False,False,False,True,False,False,3461.4422499999996,1080.193132566007,0.04470452923695317,0.07747837242396441,,,,
2018-10-21,3412.45,0,0.0,False,False,False,False,False,True,False,False,3461.25485,268.35422975253414,0.04336187626340981,0.05279491274597426,,,,
2018-10-22,3520.11,0,0.0,False,False,False,False,False,True,False,False,3461.81115,197.0686827682216,0.04294819217329544,0.07654306257474909,,,,
2018-10-23,3540.27,0,0.0,False,False,False,False,False,True,False,False,3462.0239500000002,189.4322189841966,0.04299431338297457,0.07303962692111052,,,,
2018-10-24,3532.34,0,0.0,False,False,False,False,False,True,False,False,3461.6971000000003,195.9628360553593,0.042293477895358395,0.0732035987475724,,,,
2018-10-25,3530.22,0,0.0,False,False,False,False,False,True,False,False,3461.6016999999997,197.92734279869254,0.040181920435059366,0.07324755964217526,,,,
2018-10-26,3562.95,20,0.0,False,False,True,False,False,True,False,False,3461.8723500000006,183.93700765963032,0.04048557774270756,0.07894020404440134,,,,
2018-10-27,3479.38,0,0.0,False,False,False,False,False,True,False,False,3461.87665,302.9454009279333,0.04160070307762012,0.08083624093947765,,,,
2018-10-28,3451.03,0,0.0,False,False,False,False,False,True,False,False,3462.2590499999997,396.7185009643181,0.04174986485535226,0.08150030570583268,,,,
2018-10-29,3325.51,0,0.0,False,False,False,False,False,True,False,False,3462.3744500000003,-833.6082642653492,0.04508546851144554,0.08457650104795948,,,,
2018-10-30,3342.09,0,0.0,False,False,False,False,False,True,False,False,3462.9539,-1570.6126198871013,0.04330904769734475,0.08415691977175951,,,,
2018-10-31,3375.32,20,0.0,True,False,False,False,False,True,False,False,3463.9956,2473.475388576711,0.04277828383350417,0.08332839552990524,,,,
2018-11-01,3332.58,0,0.0,False,False,False,False,False,True,False,False,3464.8821,-1051.200253181344,0.04305877044331468,0.08439707373866487,,,,
2018-11-02,3427.49,20,0.0,True,False,False,False,False,True,False,False,3466.2165999999997,578.1135220004935,0.04259715176102966,0.08206004977403283,,,,
2018-11-03,3333.18,0,0.0,False,False,False,False,False,True,False,False,3466.6369,-1123.5269830653383,0.044734351750802336,0.07123527682273373,,,,
2018-11-04,3225.56,0,0.0,False,False,False,False,False,True,False,False,3466.8922000000002,-243.3342165656304,0.04936572266064123,0.10459889135529951,,,,
2018-11-05,3230.36,0,0.0,False,False,False,False,False,True,False,False,3466.9066500000004,-256.75883524196786,0.04845628229424126,0.1044434676011342,,,,
2018-11-06,3288.32,20,0.0,False,False,True,False,False,True,False,False,3467.3284,-625.7980043877646,0.04665269953168286,0.10260254476449976,,,,
2018-11-07,3389.2,20,0.0,True,False,False,False,False,True,False,False,3468.31845,873.0165609763995,0.04587759993956232,0.09954856603328216,,,,
2018-11-08,3347.93,20,0.0,True,False,False,False,False,True,False,False,3468.9346499999997,9678.739079163783,0.04640796599470505,0.10077570319570597,,,,
2018-11-09,3410.11,20,0.0,True,False,False,False,False,True,False,False,3470.27215,651.5789698178753,0.04614719342326383,0.07443161657541843,,,,
2018-11-10,3397.25,20,0.0,True,False,False,False,False,True,False,False,3471.47235,824.6817888155039,0.047392135970057314,0.06636838619471638,,,,
2018-11-11,3375.33,0,0.0,False,False,False,False,False,True,False,False,3472.5577500000004,1609.652578135244,0.04583399762849863,0.059825261529983687,,,,
2018-11-12,3424.86,0,0.0,False,False,False,False,False,True,False,False,3473.78265,555.2331254394599,0.04643241462633726,0.05896007428040849,,,,
2018-11-13,3459.27,0,0.0,False,False,False,False,False,True,False,False,3475.1353500000005,398.99161387709506,0.04442119609552318,0.06756049686783629,,,,
2018-11-14,3339.83,0,0.0,False,False,False,False,False,True,False,False,3475.15575,-1410.0744852498572,0.04675246180677473,0.06997661557624192,,,,
2018-11-15,3428.44,20,0.0,True,False,False,False,False,True,False,False,3475.88195,675.8150512267508,0.046099862342839096,0.0681680297744747,,,,
2018-11-16,3512.78,20,0.0,True,False,False,False,False,True,False,False,3477.2534499999997,338.34522910225223,0.04481916147525977,0.0817643006393797,,,,
2018-11-17,3458.29,20,0.0,True,False,False,False,False,True,False,False,3478.60285,571.311266874159,0.0465531086712099,0.08305260692423141,,,,
2018-11-18,3475.29,20,0.0,True,False,False,False,False,True,False,False,3480.2621999999997,482.76312622293307,0.04438445532449421,0.08126516060530202,,,,
2018-11-19,3499.21,0,0.0,False,False,False,False,False,True,False,False,3482.28865,397.94256920981786,0.044908812043710264,0.06414590721905802,,,,
2018-11-20,3506.95,0,0.0,False,False,False,False,False,True,False,False,3484.03235,376.584438613593,0.043845786519607556,0.049316357518641635,,,,
